amount,amount_to_avg_ratio,hour,late_night,is_online,distance_from_home_km,txns_last_hour,merchant_category,account_age_days,prior_disputes,is_fraud
28.92,1.153,8,0,1,57.1,2,travel,2706,1,0
104.24,2.058,6,0,1,38.8,1,grocery,352,2,0
120.2,1.716,17,0,0,19.8,0,gas,704,0,0
1.9,0.04,8,0,0,36.6,1,dining,1107,0,0
6.9,0.718,21,0,0,4.3,1,grocery,1442,0,0
212.93,9.497,17,0,1,73.0,1,grocery,982,0,1
31.7,0.868,23,1,0,5.1,0,grocery,727,0,0
6.5,0.252,11,0,0,18.4,1,gas,2670,0,0
6.41,0.336,1,1,1,38.3,1,dining,2116,0,0
47.77,2.176,18,0,1,12.3,0,dining,3084,0,0
10.38,0.232,14,0,0,4.8,1,travel,2307,1,0
7.2,0.106,17,0,0,1.4,0,electronics,2755,0,0
21.59,0.394,23,1,1,103.5,0,dining,3391,0,0
39.17,2.199,12,0,0,19.9,0,grocery,591,0,0
2.21,0.043,22,0,0,7.7,1,electronics,2001,0,0
166.13,3.297,18,0,1,64.3,0,gas,1517,0,0
103.71,4.411,17,0,1,17.4,0,grocery,799,0,0
15.18,0.556,6,0,0,9.4,0,grocery,108,0,0
41.98,0.917,21,0,0,32.9,1,dining,1303,0,0
17.05,0.256,4,1,0,10.5,0,cash_advance,1350,0,0
53.75,1.848,21,0,0,11.1,3,dining,626,0,0
12.39,0.498,18,0,0,0.2,3,dining,591,1,0
12.49,0.341,4,1,0,8.7,0,grocery,744,0,0
91.57,1.028,1,1,0,25.5,1,gambling,141,0,0
264.07,7.217,12,0,1,44.6,0,online_retail,2382,0,0
16.3,0.351,1,1,0,10.6,1,gambling,543,0,0
110.2,1.897,11,0,0,4.1,1,dining,1214,1,0
117.4,4.339,2,1,1,26.5,1,online_retail,1041,0,0
43.11,1.457,18,0,0,19.9,0,dining,2097,0,0
23.51,1.003,9,0,0,26.1,1,grocery,3591,0,0
73.16,1.45,2,1,0,11.2,0,gas,2884,0,0
41.69,0.96,2,1,0,29.3,0,travel,973,0,0
76.48,1.33,22,0,0,24.1,1,grocery,2963,0,0
49.42,2.149,4,1,0,9.2,0,cash_advance,3200,0,0
6.07,0.23,15,0,1,75.3,1,grocery,3345,0,0
39.09,2.035,16,0,0,8.6,1,grocery,3398,0,0
12.3,0.583,3,1,0,17.2,1,online_retail,783,0,0
19.07,0.567,3,1,1,30.7,2,dining,104,1,0
58.46,3.088,23,1,1,39.6,3,gambling,775,0,0
80.91,1.822,11,0,0,18.1,1,gas,841,0,0
9.51,0.407,8,0,0,28.5,0,online_retail,942,0,0
20.13,0.805,13,0,0,4.7,1,grocery,2341,0,0
16.62,0.708,14,0,0,19.0,1,online_retail,660,0,0
6.94,0.076,22,0,0,4.2,2,gas,1855,0,0
167.31,1.678,11,0,0,5.4,9,grocery,3533,0,0
18.42,0.371,7,0,1,28.7,2,grocery,3597,0,0
34.08,1.258,19,0,1,79.9,1,online_retail,747,0,0
32.72,1.607,2,1,0,8.9,0,grocery,188,0,0
3.77,0.146,5,1,0,10.4,0,gas,3422,1,0
19.08,0.511,19,0,0,17.5,0,travel,931,0,0
72.19,3.85,10,0,0,18.2,0,grocery,3033,0,0
39.41,0.878,4,1,0,28.5,0,gas,2834,0,0
6.68,0.297,8,0,0,3.8,0,dining,1663,0,0
49.53,1.158,18,0,0,9.2,2,electronics,2885,0,0
54.67,2.299,21,0,1,81.4,0,gambling,2732,0,0
17.3,0.889,3,1,0,4.3,0,grocery,362,0,0
392.67,13.471,22,0,0,13.6,0,gas,1840,0,1
25.58,1.086,0,1,0,5.8,0,grocery,290,0,0
9.74,0.578,22,0,0,44.0,0,travel,2389,0,0
5.8,0.15,20,0,0,26.6,0,cash_advance,3298,0,0
60.56,1.605,21,0,0,6.5,0,dining,2785,1,0
56.45,1.848,15,0,1,72.4,0,electronics,1672,0,0
17.03,0.534,3,1,1,108.4,0,grocery,569,0,0
36.08,1.075,2,1,1,80.4,1,dining,1697,0,0
20.17,0.441,16,0,0,12.1,1,dining,2245,0,0
4.86,0.18,6,0,1,29.3,0,cash_advance,1406,0,0
21.85,0.554,20,0,1,23.5,0,grocery,823,0,0
67.85,2.639,18,0,1,60.2,0,grocery,1879,0,0
128.81,5.181,17,0,0,2.8,0,grocery,1803,0,0
97.81,2.828,2,1,1,3.0,2,grocery,1969,0,0
47.53,2.234,3,1,1,70.9,1,dining,2449,0,0
2.72,0.092,21,0,0,12.3,0,dining,3575,0,0
46.36,0.8,15,0,0,15.0,1,cash_advance,3542,0,0
17.02,1.074,2,1,1,117.2,1,grocery,3043,0,0
22.79,0.763,10,0,0,7.6,0,online_retail,2941,0,0
32.92,1.132,13,0,0,7.5,0,cash_advance,2807,0,0
75.55,3.462,19,0,0,6.0,0,online_retail,2587,0,0
11.17,0.549,4,1,1,39.3,3,grocery,2434,0,0
6.42,0.172,16,0,1,56.3,0,grocery,981,0,0
26.37,0.389,13,0,0,0.6,0,travel,2696,0,0
81.89,1.753,7,0,0,15.0,0,dining,3083,0,0
45.61,1.305,4,1,1,75.9,1,gas,2689,0,0
11.9,0.3,6,0,0,18.1,0,grocery,593,2,0
164.65,4.306,2,1,0,7.1,1,grocery,2953,0,0
2.64,0.032,5,1,0,3.4,2,gambling,200,0,0
43.52,1.726,8,0,0,6.0,0,dining,1547,0,0
55.61,1.592,23,1,0,11.4,1,dining,2226,0,0
53.44,2.008,17,0,1,70.9,2,dining,1019,1,0
79.55,4.333,23,1,0,3.7,0,grocery,3372,0,0
9.78,0.312,12,0,0,41.6,0,gas,555,0,0
5.53,0.118,8,0,0,3.5,0,gambling,2940,0,0
29.21,1.041,13,0,1,43.2,2,dining,2671,0,0
42.27,1.091,14,0,1,23.9,0,dining,3495,0,0
20.79,0.47,12,0,0,19.1,0,travel,2378,0,0
11.7,0.224,13,0,0,19.1,0,gas,1045,1,0
147.41,5.067,13,0,0,39.8,0,cash_advance,569,0,0
30.71,0.547,22,0,1,67.5,1,gas,244,0,0
34.24,0.909,3,1,1,31.9,0,gas,3001,2,0
13.49,0.794,9,0,0,7.9,1,grocery,1094,1,0
370.5,16.511,10,0,0,7.3,1,electronics,3067,0,1
42.69,1.999,18,0,0,9.4,1,grocery,304,0,0
21.43,0.825,2,1,0,5.9,1,travel,1294,0,0
12.55,1.044,13,0,0,13.3,0,grocery,2366,0,0
45.76,1.373,2,1,1,47.0,0,online_retail,395,0,0
13.91,0.406,9,0,0,6.3,0,grocery,2229,0,0
56.28,1.978,5,1,0,9.3,1,dining,1318,0,0
33.42,1.06,21,0,0,13.3,1,dining,507,0,0
43.01,1.356,0,1,0,3.8,0,gas,190,0,0
11.21,0.396,23,1,0,29.8,0,dining,1755,0,0
13.71,0.832,3,1,0,7.3,2,grocery,3325,0,0
38.44,2.298,23,1,0,22.9,0,gambling,107,0,0
5.7,0.116,9,0,0,19.4,0,travel,704,0,0
32.8,0.542,8,0,1,66.3,0,grocery,1519,0,0
4.25,0.218,0,1,1,78.0,0,grocery,3188,0,0
52.35,1.901,22,0,1,14.6,2,cash_advance,1842,0,0
8.61,0.182,23,1,0,12.1,0,travel,2127,0,0
71.53,2.417,11,0,1,68.7,1,gambling,1177,0,0
10.85,0.351,21,0,0,15.8,2,grocery,875,0,0
15.62,0.487,1,1,0,35.1,0,electronics,3052,0,0
18.31,0.813,17,0,0,34.0,1,travel,744,1,0
46.24,0.893,6,0,0,6.1,4,electronics,637,1,0
69.57,2.309,6,0,1,19.6,2,gas,648,0,0
7.04,0.111,15,0,1,27.4,8,grocery,2529,0,0
21.75,1.109,15,0,0,4.3,0,grocery,1077,0,0
8.7,0.292,3,1,0,6.9,0,gas,1983,0,0
147.96,2.996,4,1,0,0.2,1,dining,88,0,0
14.72,0.221,5,1,0,7.8,1,grocery,955,0,0
44.18,1.029,23,1,1,31.5,1,gas,1795,0,0
14.06,0.742,4,1,1,58.1,1,gas,2913,0,0
93.18,4.138,17,0,0,22.0,5,grocery,1622,0,0
25.51,1.283,2,1,1,26.7,1,gambling,774,1,0
65.23,2.608,9,0,0,10.4,2,cash_advance,2634,0,0
5.31,0.2,5,1,0,11.6,0,dining,608,1,0
74.26,1.537,10,0,0,25.7,1,grocery,1211,0,0
13.26,0.203,23,1,0,5.1,0,cash_advance,2373,0,0
60.72,1.447,9,0,1,63.0,1,grocery,1193,0,0
17.45,0.324,2,1,1,37.4,1,dining,1938,0,0
12.87,0.542,20,0,0,24.2,0,grocery,334,1,0
11.78,0.25,18,0,0,0.2,0,online_retail,3310,0,0
19.38,0.455,15,0,1,27.1,1,grocery,940,0,0
28.83,0.78,0,1,1,58.7,1,dining,3549,1,0
16.67,0.794,2,1,0,2.6,0,grocery,1898,0,0
22.62,0.555,23,1,1,37.9,0,grocery,2282,0,0
10.49,0.279,2,1,0,10.9,1,gas,1833,1,0
43.97,1.324,21,0,0,8.1,1,dining,2902,0,0
35.63,1.367,19,0,1,20.9,0,grocery,2512,0,0
20.64,0.855,3,1,0,18.1,1,grocery,2346,0,0
145.05,3.638,6,0,0,7.4,0,dining,937,1,0
94.99,3.336,14,0,1,62.5,0,travel,1241,0,0
36.77,0.893,10,0,1,107.3,0,electronics,1293,0,0
4.39,0.194,21,0,0,12.4,0,gas,3476,0,0
71.29,3.245,14,0,0,4.0,2,grocery,2377,0,0
9.99,0.173,7,0,1,54.5,0,grocery,750,1,0
57.0,2.928,7,0,0,6.5,2,gambling,2404,1,0
5.38,0.122,8,0,0,8.0,4,gas,1320,0,0
28.81,0.89,18,0,0,24.7,0,gambling,3045,0,0
37.71,1.255,11,0,0,4.9,0,grocery,707,0,0
30.67,1.232,16,0,0,4.6,1,online_retail,381,0,0
3.62,0.077,8,0,1,16.9,2,grocery,1808,0,0
95.4,2.753,1,1,0,6.4,1,gambling,2078,0,0
46.79,2.472,1,1,0,32.7,3,gas,481,0,0
34.26,1.054,14,0,0,28.8,1,grocery,2964,0,0
57.9,3.294,22,0,1,48.4,0,cash_advance,3333,0,0
114.8,3.743,22,0,0,12.4,0,online_retail,2927,0,0
42.03,2.059,9,0,0,1.5,0,grocery,112,0,0
28.11,0.32,15,0,0,6.8,0,online_retail,2881,0,0
4.29,0.279,12,0,0,1.4,0,online_retail,2595,0,0
4.9,0.176,5,1,0,10.9,0,online_retail,1736,0,0
25.36,0.579,14,0,1,29.9,1,dining,2462,0,0
44.82,2.905,6,0,1,80.2,1,dining,3217,0,0
27.0,0.38,23,1,0,19.1,1,online_retail,1965,0,0
12.73,0.352,20,0,0,2.1,0,gas,1432,0,0
24.12,0.825,22,0,0,11.3,1,travel,1535,0,0
44.23,2.085,18,0,1,76.7,1,dining,2123,0,0
56.21,2.314,19,0,0,14.3,0,dining,2910,0,0
15.64,0.551,6,0,1,94.8,3,dining,2248,0,0
4.36,0.257,7,0,0,3.6,0,online_retail,1742,0,0
19.24,0.588,12,0,0,4.2,0,dining,1470,0,0
8.1,0.188,16,0,1,35.0,4,online_retail,2075,0,0
15.87,0.59,8,0,1,14.7,1,electronics,1129,0,0
10.03,0.612,21,0,1,107.4,4,electronics,2978,0,0
22.43,1.216,19,0,0,4.4,2,gambling,441,0,0
49.21,1.466,18,0,0,6.1,2,online_retail,458,0,0
28.17,0.921,1,1,1,69.0,0,dining,621,0,0
19.43,0.341,10,0,0,12.0,0,cash_advance,2098,0,0
46.22,2.301,0,1,0,6.9,0,gambling,3037,0,0
115.21,4.504,10,0,0,36.5,1,dining,121,0,0
35.47,0.735,23,1,0,19.8,1,grocery,1568,0,0
208.47,8.597,10,0,1,8.8,1,grocery,1363,0,0
44.99,1.322,5,1,1,53.7,3,grocery,2657,0,0
73.88,2.643,15,0,1,6.4,0,grocery,3314,0,0
8.93,0.116,5,1,0,15.3,0,cash_advance,3291,0,0
3.42,0.114,4,1,0,27.5,0,travel,2747,0,0
169.41,4.105,20,0,1,96.2,0,dining,1511,0,0
11.47,0.64,11,0,1,103.1,0,grocery,2192,0,0
133.59,6.334,21,0,0,16.3,0,dining,2243,0,1
50.16,0.831,16,0,0,14.4,0,dining,1928,0,0
30.39,1.279,14,0,1,47.2,0,electronics,1357,0,0
97.65,2.39,12,0,1,79.9,0,gas,3567,0,0
6.18,0.198,4,1,1,147.8,0,grocery,1649,1,0
18.83,0.45,5,1,0,6.0,0,grocery,3013,0,0
24.67,1.354,5,1,1,37.8,0,online_retail,3286,0,0
40.06,1.752,8,0,1,22.8,1,gambling,2111,0,0
10.85,0.346,4,1,0,0.2,0,online_retail,557,0,0
98.87,3.7,13,0,0,5.3,0,travel,62,0,0
19.28,0.384,0,1,0,14.6,1,dining,289,0,0
11.6,0.405,4,1,0,32.3,0,electronics,479,0,0
15.02,0.485,0,1,0,6.7,1,gambling,1431,0,0
7.25,0.178,7,0,1,29.1,1,grocery,3253,0,0
7.77,0.313,10,0,1,36.3,1,grocery,3463,0,0
48.1,0.927,11,0,0,4.8,0,grocery,1591,0,0
8.34,0.385,13,0,0,3.0,2,dining,696,0,0
2.96,0.093,6,0,0,13.0,0,online_retail,147,0,0
29.77,1.038,3,1,0,17.6,0,grocery,615,0,0
7.74,0.232,5,1,1,80.9,0,gas,2693,0,0
28.96,0.858,0,1,0,25.6,1,gas,88,0,0
61.19,1.858,1,1,0,4.8,0,gas,1230,0,0
48.52,0.714,4,1,1,142.9,0,grocery,305,0,0
55.36,2.06,22,0,0,8.6,1,travel,798,0,0
7.2,0.241,2,1,1,26.4,0,dining,1690,0,0
18.65,1.064,8,0,0,13.9,0,grocery,3014,0,0
19.29,0.546,1,1,0,34.0,0,online_retail,902,0,0
43.13,1.481,16,0,0,9.4,1,dining,1575,0,0
31.97,1.022,6,0,1,53.9,1,dining,3012,0,0
28.38,0.881,17,0,0,3.5,0,online_retail,157,0,0
36.9,1.604,6,0,0,2.7,1,cash_advance,1321,2,0
54.14,1.166,13,0,0,15.5,1,electronics,522,0,0
10.34,0.16,2,1,1,25.8,0,dining,623,0,0
35.78,1.524,0,1,0,4.2,0,online_retail,2406,0,0
23.33,0.41,2,1,1,60.8,2,electronics,596,0,0
14.4,0.299,8,0,1,46.6,0,dining,1941,0,0
3.9,0.256,0,1,1,40.5,0,travel,2795,0,0
86.04,2.254,1,1,1,30.2,1,online_retail,1569,0,0
4.59,0.099,11,0,1,48.1,1,gas,3434,0,0
45.46,1.213,18,0,1,82.6,0,dining,468,0,0
8.43,0.397,1,1,1,24.7,0,online_retail,2855,0,0
20.58,1.121,19,0,1,30.3,2,gas,1810,0,0
39.15,1.11,15,0,1,69.2,3,online_retail,788,0,0
73.29,1.922,20,0,1,38.8,0,travel,915,0,0
10.78,0.258,21,0,1,38.4,1,online_retail,2831,0,0
90.85,2.486,5,1,0,9.1,1,cash_advance,1811,0,0
175.69,2.778,4,1,0,13.7,1,grocery,788,0,0
105.85,2.783,6,0,1,56.7,0,dining,2614,0,0
4.77,0.105,5,1,0,20.4,1,grocery,1875,0,0
16.89,0.297,1,1,0,11.3,2,grocery,674,0,0
57.77,1.369,17,0,1,67.8,1,travel,2999,0,0
12.35,0.605,13,0,1,61.7,0,online_retail,398,0,0
20.54,0.6,13,0,0,5.8,1,gas,2406,0,0
36.94,1.293,21,0,0,7.1,2,gambling,1781,0,0
12.83,0.592,1,1,0,6.8,2,grocery,1013,1,0
18.19,0.397,16,0,0,5.5,0,gas,2056,0,0
5.87,0.112,22,0,1,11.0,0,online_retail,2580,1,0
16.19,0.44,13,0,1,42.6,0,online_retail,988,1,0
30.72,0.868,0,1,0,8.4,1,grocery,913,0,0
85.24,1.93,1,1,0,21.2,0,travel,2189,0,0
50.97,1.644,13,0,1,69.1,1,grocery,1960,0,0
48.45,1.621,14,0,0,8.2,0,dining,2764,0,0
12.85,0.362,4,1,0,14.8,0,online_retail,406,0,0
130.06,3.235,2,1,1,108.1,0,gas,3439,1,0
57.46,1.41,18,0,1,102.7,1,dining,1966,1,0
26.27,1.176,19,0,0,10.3,3,gas,2371,0,0
4.77,0.144,3,1,1,75.0,0,dining,1626,0,0
53.19,1.612,22,0,1,142.2,0,grocery,592,0,0
71.58,2.289,12,0,0,4.5,1,dining,684,0,0
33.13,2.007,21,0,0,8.7,8,travel,2495,0,0
109.54,1.827,11,0,0,10.9,0,gambling,1808,0,0
12.64,0.529,9,0,0,11.5,0,grocery,2843,0,0
9.61,0.261,9,0,1,27.9,0,grocery,2198,0,0
108.22,2.952,16,0,0,32.2,1,grocery,111,0,0
5.18,0.184,11,0,1,153.1,0,dining,2477,0,0
4.22,0.184,8,0,1,30.0,1,grocery,3021,0,0
96.08,2.774,10,0,0,1.3,0,electronics,3548,0,0
77.1,2.019,7,0,1,14.3,8,electronics,3381,0,0
20.47,0.88,6,0,1,12.4,0,grocery,2468,0,0
12.94,0.285,21,0,0,17.3,0,dining,388,0,0
25.72,0.473,11,0,1,19.4,0,grocery,884,0,0
50.43,1.138,0,1,0,12.8,1,grocery,870,0,0
2.67,0.137,3,1,1,60.9,1,grocery,3097,0,0
33.15,0.695,14,0,0,20.8,0,online_retail,1994,0,0
45.16,1.774,3,1,1,51.0,0,electronics,2902,0,0
160.24,5.789,3,1,0,28.1,2,grocery,2490,0,0
63.96,4.033,13,0,0,1.4,9,grocery,940,0,0
31.72,1.045,10,0,0,2.8,1,cash_advance,684,0,0
17.55,0.532,11,0,0,38.8,1,gas,615,0,0
11.9,0.39,22,0,0,20.7,1,dining,2395,0,0
7.4,0.171,13,0,0,4.7,0,grocery,2477,0,0
35.36,1.964,0,1,0,4.0,0,electronics,1179,1,0
18.79,0.466,12,0,0,9.7,7,travel,2225,0,0
80.82,0.865,12,0,1,62.8,1,electronics,2083,0,0
10.35,0.464,14,0,0,1.5,0,grocery,2477,1,0
14.53,0.405,2,1,1,23.0,1,dining,1378,0,0
18.23,0.356,6,0,0,19.3,0,grocery,3228,0,0
13.62,0.324,12,0,0,17.9,1,travel,2287,0,0
16.02,0.526,23,1,0,9.7,1,grocery,1069,0,0
4.92,0.153,14,0,1,26.6,0,grocery,809,0,0
53.9,1.71,6,0,0,13.2,0,grocery,2755,0,0
4.66,0.276,19,0,0,13.6,0,gas,3061,0,0
27.98,1.375,6,0,0,5.9,0,grocery,2766,0,0
106.11,3.214,4,1,1,48.6,2,gas,2677,0,0
17.91,0.54,6,0,0,18.6,3,grocery,95,0,0
32.0,0.925,21,0,0,14.1,0,electronics,1129,1,0
50.38,1.467,0,1,0,7.4,1,online_retail,2275,0,0
30.36,1.038,18,0,0,9.4,0,cash_advance,3112,0,0
15.59,0.211,23,1,0,25.1,1,grocery,53,0,0
25.95,1.088,18,0,0,11.0,1,travel,1243,0,0
76.5,7.064,20,0,0,4.3,1,grocery,2163,0,0
11.97,0.372,5,1,0,27.0,1,gas,1370,0,0
11.26,0.188,23,1,0,35.9,0,online_retail,2309,0,0
44.44,1.443,2,1,1,59.1,0,travel,1072,0,0
8.06,0.385,10,0,0,14.8,1,grocery,1988,0,0
121.82,3.0,11,0,0,6.3,0,grocery,3593,0,0
110.05,1.183,19,0,1,36.2,0,dining,890,0,0
22.35,0.464,20,0,1,73.4,0,cash_advance,1794,0,0
14.9,0.287,19,0,1,34.2,1,online_retail,807,0,0
68.58,3.256,5,1,0,24.9,1,gas,2591,0,0
33.54,0.964,5,1,0,34.8,1,dining,936,0,0
84.03,2.415,5,1,0,3.2,0,cash_advance,1936,0,0
2.25,0.048,12,0,1,49.7,0,dining,1500,0,0
26.4,0.959,11,0,0,10.6,1,grocery,3042,0,0
60.54,2.273,1,1,0,2.7,2,travel,2561,0,0
55.98,3.159,12,0,0,9.5,1,dining,2081,0,0
24.09,0.705,19,0,1,65.9,0,online_retail,717,0,0
64.26,3.55,9,0,0,0.6,1,gas,931,0,0
81.48,2.928,8,0,1,107.0,1,dining,2628,1,0
5.47,0.235,2,1,0,16.3,0,dining,1707,1,0
42.93,0.436,19,0,0,5.4,0,dining,3363,0,0
2.63,0.058,1,1,0,19.0,0,dining,435,0,0
54.29,2.925,14,0,0,11.3,1,gas,3040,0,0
5.41,0.147,8,0,0,17.9,1,online_retail,3381,0,0
73.85,3.272,13,0,1,19.8,0,dining,3327,0,0
36.82,1.373,5,1,1,23.1,0,gas,664,0,0
35.98,1.158,6,0,0,28.2,1,grocery,883,0,0
24.57,0.94,9,0,1,78.4,0,dining,2536,1,0
182.24,4.958,18,0,1,27.1,1,dining,3578,0,0
11.63,0.375,1,1,1,56.9,1,grocery,1096,0,0
25.61,0.853,5,1,1,92.1,0,electronics,2600,0,0
46.82,0.995,13,0,1,48.9,2,travel,2001,0,0
20.29,0.634,3,1,0,23.2,1,gas,1016,1,0
18.34,0.398,7,0,0,9.5,0,gas,557,0,0
25.15,0.28,7,0,0,7.4,1,grocery,1439,0,0
92.19,1.736,11,0,1,56.9,2,grocery,1287,0,0
7.27,0.171,16,0,0,18.5,1,gas,1271,0,0
47.71,1.896,9,0,0,5.4,0,cash_advance,1721,0,0
5.64,0.082,17,0,0,5.1,1,online_retail,3553,0,0
26.84,1.457,6,0,0,3.3,2,dining,1342,0,0
52.22,1.983,1,1,0,2.5,1,gambling,529,0,0
22.06,1.723,0,1,1,63.7,1,grocery,3399,1,0
21.41,0.442,22,0,0,6.5,1,cash_advance,406,0,0
29.49,1.565,11,0,1,43.9,2,gas,3021,1,0
10.39,0.304,4,1,0,29.0,0,travel,1593,2,0
13.43,0.316,23,1,0,17.7,1,travel,482,1,0
107.11,1.541,21,0,0,10.9,0,gas,1427,0,0
21.78,0.331,3,1,0,5.2,0,dining,1484,0,0
30.06,0.697,13,0,0,22.3,0,gambling,1797,0,0
12.11,0.495,22,0,0,8.0,0,gas,3274,0,0
11.71,0.369,23,1,1,61.6,0,grocery,2209,0,0
56.92,1.877,22,0,0,24.5,0,dining,498,0,0
6.54,0.207,2,1,0,5.5,0,gambling,1220,1,0
27.0,0.941,20,0,1,15.5,0,gas,2708,0,0
7.37,0.161,14,0,0,17.3,0,grocery,1062,1,0
22.22,0.57,21,0,0,1.6,1,dining,2621,0,0
14.76,0.492,11,0,1,75.5,0,grocery,441,0,0
20.11,0.432,19,0,0,19.4,8,online_retail,461,0,0
35.05,1.592,4,1,1,64.8,0,grocery,2262,0,0
21.85,0.731,13,0,1,44.2,0,online_retail,147,0,0
32.53,0.489,17,0,0,10.2,0,dining,3570,0,0
49.75,1.349,8,0,1,108.7,0,dining,1069,0,0
43.32,2.152,11,0,0,33.2,0,dining,942,0,0
340.14,10.716,13,0,1,45.4,0,grocery,3545,0,1
18.09,0.801,20,0,0,23.3,0,dining,1970,0,0
218.29,3.683,1,1,1,21.9,1,online_retail,399,0,0
36.0,0.888,20,0,1,85.7,2,electronics,1704,0,0
32.28,0.882,22,0,0,0.5,0,online_retail,1089,0,0
55.35,1.672,5,1,0,4.6,0,grocery,1420,0,0
14.92,0.271,5,1,0,8.0,2,grocery,1471,0,0
25.02,0.538,7,0,0,6.2,1,gas,2347,0,0
9.38,0.532,18,0,0,11.8,1,electronics,3544,0,0
10.73,0.327,6,0,0,22.4,0,gambling,2827,0,0
68.91,1.466,15,0,0,17.9,2,grocery,1846,0,0
27.56,0.904,17,0,1,10.8,2,dining,2593,0,0
15.0,0.432,13,0,0,1.8,2,gas,2259,0,0
19.78,0.82,19,0,0,20.4,0,online_retail,906,1,0
15.0,0.313,5,1,0,16.0,0,dining,2224,0,0
22.98,0.646,19,0,1,33.0,0,travel,2400,0,0
30.44,1.327,19,0,0,8.9,1,grocery,206,0,0
8.98,0.359,0,1,0,5.6,2,dining,1766,0,0
66.45,2.143,17,0,0,9.4,1,dining,184,0,0
5.32,0.181,14,0,0,18.1,0,online_retail,2511,0,0
31.92,0.953,1,1,0,19.5,0,electronics,461,0,0
66.24,2.694,0,1,0,12.1,1,gas,913,1,0
57.56,2.592,7,0,0,3.4,0,gas,1002,0,0
28.26,1.059,23,1,1,11.2,0,grocery,2020,0,0
24.19,0.452,11,0,0,2.5,1,dining,1933,0,0
19.9,0.474,21,0,0,25.0,1,dining,1879,1,0
50.74,0.894,23,1,1,54.5,0,gas,3031,0,0
52.04,2.075,8,0,0,15.9,1,cash_advance,2366,0,0
53.5,0.988,0,1,0,13.0,0,grocery,583,0,0
115.8,2.462,8,0,0,2.1,1,gambling,2847,0,0
10.28,0.427,6,0,1,40.9,0,dining,379,0,0
80.98,3.582,2,1,0,32.0,0,gambling,3299,0,0
53.91,1.376,9,0,1,16.1,1,dining,1884,0,0
38.48,0.934,13,0,1,84.5,1,dining,2586,0,0
10.18,0.45,5,1,1,35.5,1,online_retail,3338,0,0
36.31,0.996,15,0,1,117.1,0,grocery,178,0,0
16.17,0.443,19,0,0,12.6,1,grocery,1948,0,0
45.51,0.928,17,0,0,16.6,1,dining,1848,0,0
13.39,0.396,12,0,1,55.3,0,electronics,1508,0,0
38.39,0.77,3,1,0,27.3,0,gas,2904,0,0
43.82,2.667,12,0,1,9.9,0,gas,2932,0,0
81.44,4.126,13,0,1,49.6,0,grocery,1350,0,0
10.74,0.451,14,0,0,14.2,0,gas,1643,0,0
81.17,1.802,16,0,1,159.5,0,grocery,675,0,0
39.59,0.937,12,0,0,6.5,4,grocery,2481,0,0
52.06,2.375,19,0,0,2.6,0,grocery,1109,0,0
7.63,0.181,9,0,0,0.9,0,gas,3534,0,0
65.13,5.841,0,1,0,4.3,0,travel,319,0,1
31.45,0.697,18,0,1,76.3,3,cash_advance,1989,0,0
85.29,2.678,11,0,0,6.3,1,dining,1451,0,0
50.34,2.339,3,1,0,26.0,0,grocery,1699,0,0
10.67,0.302,7,0,0,2.4,2,dining,2334,0,0
183.72,8.678,17,0,1,61.0,0,online_retail,309,0,1
35.25,1.349,13,0,0,17.6,1,gas,2732,0,0
58.89,1.554,6,0,1,40.1,0,electronics,772,0,0
10.58,0.268,12,0,1,28.7,0,dining,2809,0,0
75.33,1.115,16,0,0,11.5,10,gas,3107,0,0
15.06,0.208,9,0,1,50.6,1,grocery,819,0,0
13.4,0.579,15,0,0,18.2,0,dining,1376,0,0
12.83,0.331,23,1,1,29.5,0,cash_advance,1903,0,0
61.67,2.908,2,1,0,3.9,0,online_retail,2711,0,0
43.36,1.317,15,0,1,23.0,0,grocery,3180,0,0
57.26,1.168,9,0,0,12.2,0,dining,736,0,0
18.02,0.513,7,0,1,11.7,0,gas,2136,0,0
11.47,0.544,10,0,0,8.0,0,cash_advance,2560,0,0
42.44,1.425,22,0,0,1.2,1,travel,1238,0,0
46.41,2.187,20,0,1,58.2,0,travel,852,0,0
12.44,0.345,8,0,0,17.6,0,gambling,3249,0,0
26.23,0.967,6,0,1,51.4,2,dining,98,0,0
5.72,0.186,18,0,1,54.9,0,electronics,875,0,0
52.28,1.808,1,1,1,54.0,1,grocery,2804,0,0
25.65,0.785,17,0,1,49.9,1,grocery,637,0,0
42.3,0.55,18,0,0,0.4,2,grocery,728,0,0
21.35,0.662,3,1,0,2.7,0,grocery,490,0,0
10.29,0.196,22,0,0,8.3,1,dining,2059,0,0
92.79,3.479,8,0,1,30.9,0,online_retail,910,1,1
44.86,3.988,8,0,0,3.8,2,gas,3127,0,0
70.07,2.127,5,1,1,95.9,1,electronics,1893,1,0
22.72,0.721,14,0,0,7.7,1,grocery,3204,0,0
47.12,1.463,22,0,1,42.9,1,electronics,2202,0,0
15.68,0.71,2,1,0,10.6,1,electronics,2447,0,0
76.24,3.411,10,0,1,38.0,0,grocery,3523,0,0
15.01,0.302,12,0,0,2.0,0,electronics,3285,0,0
24.44,0.408,21,0,1,28.0,1,dining,2131,0,0
92.98,2.529,11,0,1,20.3,0,dining,1756,0,0
9.25,0.492,14,0,0,3.0,0,gas,510,0,0
52.49,2.674,15,0,0,1.1,1,grocery,643,0,0
9.97,0.438,18,0,1,35.0,0,dining,790,2,0
