amount,amount_to_avg_ratio,hour,late_night,is_online,distance_from_home_km,txns_last_hour,merchant_category,account_age_days,prior_disputes,is_fraud
29.75,0.653,14,0,1,9.0,1,grocery,3517,0,0
188.46,5.175,1,1,1,51.8,0,electronics,1806,1,1
63.81,2.176,1,1,1,48.3,0,gas,654,0,0
116.51,9.232,1,1,1,51.0,1,dining,1065,0,1
14.88,0.712,3,1,0,10.6,0,grocery,820,0,0
95.74,5.838,4,1,0,3.4,0,cash_advance,1551,0,1
10.56,0.506,4,1,1,36.2,6,cash_advance,2171,0,0
14.19,0.967,21,0,0,15.7,0,travel,826,0,0
44.99,1.695,8,0,0,25.1,0,dining,720,0,0
31.88,1.406,3,1,0,10.8,0,gas,2953,0,0
176.15,7.603,19,0,0,1.0,2,gas,3357,0,0
302.99,5.339,2,1,1,53.6,0,grocery,1462,0,0
6.13,0.254,15,0,1,45.9,1,grocery,2344,0,0
22.43,0.711,0,1,1,19.2,1,gambling,2802,0,0
92.88,1.699,4,1,1,40.5,2,online_retail,2857,0,0
22.2,0.591,1,1,1,55.1,4,online_retail,2593,0,0
38.92,1.635,5,1,1,48.3,0,online_retail,3427,1,0
49.66,2.411,4,1,0,43.1,0,travel,2509,0,0
8.02,0.127,18,0,0,4.2,0,gambling,1269,0,0
25.49,0.408,4,1,1,18.0,0,cash_advance,2462,0,0
273.22,14.865,12,0,1,54.8,0,gas,1704,0,1
9.81,0.228,4,1,1,44.7,1,online_retail,3594,1,0
8.9,0.196,7,0,0,10.3,1,grocery,1205,0,0
22.23,0.535,7,0,1,66.8,0,electronics,1299,0,0
58.18,2.712,2,1,0,9.1,1,gas,1499,0,0
126.52,3.211,20,0,1,8.2,1,grocery,638,0,0
49.51,0.905,5,1,0,31.0,1,cash_advance,2874,0,0
30.55,1.357,7,0,0,15.2,0,dining,2274,0,0
292.1,9.029,19,0,0,15.5,1,grocery,2675,0,1
78.61,1.09,20,0,1,13.2,3,travel,921,0,0
19.65,0.547,20,0,1,79.0,1,gas,1979,0,0
50.14,1.906,7,0,0,0.8,0,online_retail,2189,0,0
27.66,1.503,4,1,0,11.9,0,gas,2271,0,0
179.68,5.47,15,0,0,11.5,1,dining,2810,1,0
25.64,0.903,12,0,0,1.7,0,grocery,3012,0,0
36.31,0.324,0,1,1,73.0,1,gambling,3117,0,0
55.99,1.243,1,1,1,49.6,0,online_retail,1578,1,0
59.93,1.038,9,0,1,13.6,1,gas,3415,0,0
57.92,1.77,2,1,1,54.9,1,grocery,1222,0,0
65.4,1.199,19,0,1,78.5,9,dining,132,0,0
59.69,1.449,13,0,0,10.6,1,cash_advance,511,0,0
77.09,2.747,20,0,0,12.3,1,gas,1672,0,0
54.36,1.472,6,0,1,11.6,0,dining,1957,0,0
133.69,3.198,22,0,0,22.7,0,dining,1692,2,0
31.6,0.757,10,0,0,3.8,0,online_retail,1574,0,0
66.05,1.829,16,0,1,28.7,2,gambling,2562,0,0
45.83,1.029,8,0,1,48.8,0,dining,438,0,0
28.88,1.579,21,0,1,28.9,1,online_retail,863,1,0
24.77,1.248,12,0,0,13.4,1,online_retail,1413,0,0
15.29,0.586,21,0,1,20.8,2,online_retail,3349,0,0
99.68,2.85,9,0,1,86.2,2,travel,2942,0,0
46.43,0.964,9,0,1,20.8,1,online_retail,1922,0,0
135.5,4.645,3,1,1,122.8,2,gambling,2759,0,0
22.16,1.067,19,0,1,22.7,1,gambling,404,0,0
335.22,12.536,1,1,0,2.3,0,dining,889,0,1
23.15,0.609,8,0,1,54.3,0,travel,2707,0,0
25.89,0.452,5,1,0,8.2,1,cash_advance,1615,0,0
32.53,1.209,7,0,1,40.8,2,grocery,1547,0,0
55.15,0.889,23,1,0,5.7,0,cash_advance,1636,0,0
8.31,0.372,21,0,1,30.6,0,online_retail,2352,1,0
151.82,5.982,18,0,0,10.8,1,dining,2739,0,0
15.42,0.402,8,0,0,25.1,1,grocery,3061,1,0
45.05,1.806,0,1,0,1.4,0,dining,2333,0,0
7.63,0.207,11,0,1,129.4,1,grocery,3301,0,0
57.4,1.721,13,0,1,67.2,2,grocery,773,0,0
22.5,0.512,4,1,0,19.3,0,gas,896,1,0
29.54,1.244,9,0,1,20.5,0,gas,2920,0,0
69.98,2.081,17,0,1,68.7,1,cash_advance,2355,0,0
4.25,0.129,8,0,1,83.1,0,gas,2800,1,0
36.36,1.661,3,1,1,25.9,0,online_retail,1272,0,0
31.16,0.908,17,0,0,23.8,0,online_retail,2794,1,0
146.1,4.357,6,0,0,10.8,0,gambling,2200,0,0
19.06,0.332,2,1,1,49.6,1,dining,457,0,0
357.04,5.572,17,0,0,23.4,3,travel,722,0,1
18.36,0.569,11,0,1,66.6,0,gas,1665,0,0
43.2,0.475,9,0,0,28.4,1,dining,3052,0,0
8.88,0.241,13,0,1,31.0,0,dining,907,0,0
8.21,0.322,5,1,1,27.9,2,online_retail,383,0,0
41.38,0.647,6,0,1,20.7,3,online_retail,3204,0,0
58.22,0.79,7,0,1,39.9,0,gambling,1960,0,0
13.51,0.428,20,0,0,6.9,1,cash_advance,120,0,0
9.82,0.471,13,0,0,9.9,0,dining,2451,0,0
140.29,5.766,21,0,0,32.3,1,grocery,457,0,0
12.89,0.244,19,0,1,64.0,0,online_retail,1262,0,0
33.98,0.644,10,0,0,0.5,1,dining,727,0,0
90.19,4.181,19,0,1,64.4,0,electronics,3155,0,0
17.98,0.737,12,0,1,44.4,2,gas,3035,0,0
11.79,0.395,18,0,1,127.3,0,gas,1962,0,0
78.81,2.039,19,0,1,7.5,1,cash_advance,2574,1,0
8.44,0.169,23,1,0,2.6,2,online_retail,2434,0,0
86.67,2.261,6,0,0,14.0,0,gambling,1329,0,0
20.36,0.553,13,0,1,13.7,0,grocery,2118,0,0
66.63,3.245,2,1,0,16.6,1,electronics,2208,0,0
16.75,0.493,19,0,1,111.4,0,gas,2487,1,0
17.48,0.632,3,1,1,49.8,1,electronics,2268,1,0
28.08,0.287,13,0,1,77.1,0,gambling,1411,0,0
14.88,0.35,9,0,1,36.6,0,online_retail,1038,0,0
17.91,0.407,12,0,0,6.2,0,grocery,730,0,0
15.92,0.636,2,1,1,24.1,0,grocery,2456,0,0
25.36,1.153,7,0,0,14.4,0,grocery,1498,0,0
25.49,1.136,22,0,1,42.5,0,dining,2576,0,0
10.41,0.36,17,0,1,53.8,0,online_retail,1871,0,0
24.87,1.145,17,0,1,42.5,0,gambling,1720,0,0
12.53,0.495,13,0,0,10.5,1,dining,314,0,0
104.94,4.301,17,0,0,8.8,1,electronics,283,0,0
11.4,0.409,8,0,1,38.5,6,grocery,2691,0,0
81.83,1.768,16,0,1,47.6,1,online_retail,858,0,0
31.82,1.46,17,0,1,28.2,1,travel,3514,0,0
24.12,0.605,8,0,1,56.2,0,dining,2127,0,0
19.36,0.845,12,0,1,89.4,1,dining,1803,1,0
7.14,0.155,2,1,0,9.8,1,grocery,1376,0,0
22.43,0.522,6,0,1,8.1,0,gas,3022,0,0
83.48,2.253,3,1,1,97.9,0,gambling,1131,0,0
39.23,2.102,1,1,0,31.9,2,online_retail,3175,0,0
37.18,1.047,7,0,0,9.8,1,grocery,2409,0,0
41.41,1.195,7,0,1,133.3,1,dining,2361,1,0
25.47,0.823,15,0,1,56.4,0,travel,1357,0,0
62.66,2.694,14,0,1,46.3,2,travel,1258,0,0
91.32,1.879,19,0,1,103.9,1,online_retail,2716,0,0
39.49,1.447,23,1,1,93.2,0,online_retail,384,0,0
14.64,0.74,0,1,0,0.3,1,grocery,619,0,0
39.82,0.744,22,0,1,43.3,0,electronics,3123,0,0
57.6,2.499,10,0,1,47.8,0,online_retail,1444,0,0
24.87,0.979,18,0,1,27.4,1,travel,1261,0,0
50.59,1.356,9,0,0,21.9,3,gas,1207,1,0
9.98,0.266,3,1,0,4.5,1,grocery,1058,0,0
46.84,1.378,12,0,1,89.8,2,travel,587,0,0
21.94,0.606,4,1,1,38.5,9,travel,173,0,0
24.47,0.593,8,0,0,3.8,0,gas,2985,0,0
26.55,1.187,1,1,0,5.9,0,online_retail,3564,0,0
8.12,0.406,0,1,0,6.6,0,dining,1378,1,0
6.78,0.189,11,0,1,28.4,1,online_retail,592,0,0
11.1,0.618,21,0,0,22.6,1,dining,2533,0,0
11.65,0.283,7,0,0,18.4,0,online_retail,536,1,0
81.22,1.569,5,1,1,68.7,1,online_retail,2472,0,0
31.3,0.669,20,0,1,20.8,1,grocery,3430,0,0
73.69,2.018,0,1,1,23.9,1,online_retail,1499,2,0
6.25,0.418,7,0,0,19.5,1,online_retail,1902,0,0
27.7,0.595,19,0,0,21.2,5,dining,201,0,0
19.51,1.195,11,0,0,9.8,0,electronics,3239,0,0
75.17,2.697,5,1,0,6.3,0,online_retail,1622,1,0
42.54,0.873,9,0,0,10.0,1,online_retail,3009,1,0
88.3,2.605,8,0,0,11.1,1,grocery,2006,0,0
19.95,0.679,23,1,1,23.9,0,online_retail,1899,0,0
19.7,0.441,15,0,0,12.4,0,travel,3186,0,0
12.17,0.338,12,0,0,19.8,1,gambling,3480,1,0
468.87,17.232,19,0,0,0.2,4,online_retail,1481,0,1
2.3,0.061,11,0,1,17.2,1,travel,2346,0,0
304.58,8.009,14,0,1,76.6,1,gambling,3306,0,1
30.9,0.947,15,0,0,9.1,1,dining,1201,1,0
39.81,0.787,8,0,0,6.7,0,online_retail,1877,1,0
66.99,1.56,15,0,0,0.3,3,gas,2637,0,0
60.12,0.878,10,0,1,13.6,1,online_retail,3294,1,0
66.19,3.422,10,0,0,2.8,2,gas,1712,0,0
25.68,0.563,18,0,0,10.9,1,online_retail,2892,0,0
67.58,1.834,8,0,0,9.2,0,gas,1836,0,0
46.23,1.517,20,0,0,28.5,0,grocery,339,0,0
102.82,4.811,9,0,1,68.2,0,grocery,2127,0,0
95.65,4.948,14,0,0,13.6,0,travel,102,0,0
14.03,1.105,12,0,0,13.0,0,gas,1503,0,0
38.12,1.687,21,0,1,39.0,0,gambling,463,0,0
5.65,0.197,2,1,0,13.0,0,dining,1310,0,0
6.89,0.296,3,1,1,83.3,0,dining,1174,0,0
128.7,2.683,3,1,1,34.4,0,cash_advance,1773,0,0
26.32,1.176,17,0,1,28.6,0,online_retail,1354,1,0
18.89,0.785,5,1,1,57.7,0,cash_advance,2498,0,0
50.87,1.652,21,0,1,98.5,2,electronics,225,0,0
29.84,0.399,16,0,1,84.0,0,dining,1500,0,0
12.24,0.391,19,0,1,36.6,0,dining,3493,1,0
16.78,0.345,17,0,1,103.6,0,dining,785,2,0
72.13,2.433,5,1,1,66.7,0,grocery,1148,0,0
46.7,1.15,4,1,0,2.6,1,online_retail,3322,0,0
55.01,0.935,0,1,0,9.1,0,dining,579,0,0
4.16,0.096,2,1,1,50.4,0,dining,2892,0,0
28.8,0.625,10,0,1,51.1,0,dining,2804,0,0
39.39,2.11,19,0,0,11.3,0,dining,144,0,0
31.23,0.367,5,1,1,15.7,5,online_retail,2195,0,0
21.25,0.506,0,1,1,33.8,0,gas,2091,1,0
36.04,0.744,21,0,1,53.6,1,dining,1752,0,0
99.5,5.692,8,0,0,3.1,0,online_retail,1552,0,0
15.68,0.423,6,0,0,1.7,0,gas,2175,0,0
159.04,6.339,2,1,1,27.3,0,online_retail,2557,0,1
63.46,0.757,20,0,0,16.2,0,travel,1626,1,0
21.4,0.3,21,0,1,17.9,8,dining,885,0,0
51.77,1.698,17,0,0,3.0,0,online_retail,3442,0,0
146.79,7.978,11,0,0,2.6,0,cash_advance,2961,0,0
71.76,3.113,17,0,1,48.5,0,grocery,826,0,0
7.45,0.398,20,0,0,12.2,0,gambling,1021,1,0
8.86,0.322,18,0,1,36.9,1,travel,1749,0,0
156.33,5.788,13,0,1,126.9,3,grocery,2656,0,1
81.66,0.966,0,1,1,44.7,0,electronics,2369,0,0
11.87,0.127,17,0,1,30.4,1,online_retail,1498,0,0
24.25,1.745,14,0,1,63.4,0,dining,1654,0,0
248.11,7.503,14,0,1,20.6,1,gas,1574,0,0
41.7,2.204,11,0,1,21.5,1,gambling,954,0,0
16.13,0.41,6,0,1,23.4,0,gas,3572,0,0
12.1,0.508,13,0,0,14.5,0,online_retail,462,0,0
54.54,1.232,6,0,0,24.4,0,online_retail,1391,0,0
150.6,4.51,17,0,1,23.9,0,electronics,399,0,0
8.09,0.324,15,0,0,13.7,0,grocery,2875,0,0
30.56,1.116,15,0,0,22.3,1,grocery,2637,0,0
207.59,4.923,9,0,0,1.5,1,dining,1144,0,0
21.05,1.161,3,1,1,28.6,1,grocery,1367,0,0
15.41,0.416,6,0,0,9.9,1,cash_advance,1950,1,0
80.67,2.278,3,1,0,13.9,1,online_retail,1928,0,0
14.68,0.244,6,0,1,22.5,1,travel,1568,1,0
75.14,1.532,22,0,0,12.1,0,travel,576,0,0
51.39,2.729,11,0,1,77.6,1,travel,3463,0,0
17.47,0.557,6,0,1,68.2,5,online_retail,1731,0,0
27.39,0.762,3,1,1,80.3,2,gas,1584,1,1
95.24,1.979,18,0,0,8.6,1,dining,3235,0,0
38.54,1.418,15,0,0,11.4,0,online_retail,2930,0,0
43.31,0.856,8,0,1,75.1,1,online_retail,1689,1,0
12.31,0.398,5,1,0,0.0,0,dining,1121,0,0
33.73,1.563,10,0,0,8.4,0,online_retail,2667,0,0
82.81,2.759,23,1,1,23.9,0,electronics,3566,0,0
8.49,0.351,18,0,1,69.4,2,cash_advance,993,0,0
76.99,3.535,2,1,0,5.9,0,gas,1253,0,0
16.76,0.561,9,0,1,48.0,3,gas,1425,0,0
41.65,1.293,0,1,1,61.1,1,travel,2116,0,0
50.44,2.293,0,1,0,1.4,0,gas,3286,0,0
59.49,1.18,12,0,1,105.8,0,travel,2341,0,0
8.79,0.303,1,1,0,21.6,1,dining,2294,0,0
36.44,1.174,7,0,1,16.2,0,online_retail,3399,1,0
47.27,1.235,12,0,1,70.6,1,dining,2720,0,0
30.26,1.846,0,1,0,5.1,0,dining,3164,0,0
36.16,1.824,8,0,0,21.8,2,grocery,2624,0,0
17.06,0.565,3,1,0,12.6,1,grocery,2402,0,0
212.44,7.748,17,0,1,18.1,2,online_retail,1129,0,1
13.02,0.552,23,1,0,11.5,1,gas,2214,0,0
20.12,0.568,1,1,1,46.4,0,dining,2342,0,0
6.77,0.297,8,0,0,13.9,0,cash_advance,222,0,0
58.07,3.678,14,0,0,13.2,0,online_retail,1873,0,0
61.61,2.77,4,1,0,16.2,1,dining,3115,0,0
106.18,5.013,1,1,0,7.4,1,dining,879,2,0
89.98,2.592,22,0,1,32.4,1,grocery,1686,0,0
7.61,0.16,2,1,1,28.4,0,dining,747,0,0
4.95,0.36,18,0,1,39.4,0,electronics,3218,0,0
13.43,0.682,10,0,1,104.2,0,travel,2528,0,0
71.49,1.338,21,0,1,38.5,0,travel,3252,0,0
94.09,2.383,9,0,1,65.6,4,grocery,3544,0,0
15.16,0.465,23,1,1,47.6,2,dining,1569,0,0
240.12,8.94,10,0,1,6.1,0,gambling,779,0,1
10.04,0.306,23,1,0,8.9,1,grocery,1980,0,0
2.48,0.085,16,0,1,54.0,0,cash_advance,678,0,0
56.68,1.558,13,0,0,14.6,0,grocery,355,0,0
16.89,0.351,15,0,1,84.6,1,cash_advance,3306,0,0
18.22,0.488,5,1,1,67.2,0,dining,2892,0,0
56.71,1.707,23,1,0,27.7,0,gas,3329,0,0
8.63,0.142,16,0,1,75.9,2,dining,1575,0,0
57.38,1.194,2,1,1,88.4,0,dining,378,0,0
52.59,1.303,2,1,0,22.4,0,dining,1852,0,0
14.95,0.347,12,0,1,56.4,0,grocery,1878,0,0
16.86,0.323,5,1,1,33.2,0,grocery,423,0,0
30.45,1.161,14,0,0,12.0,0,gas,585,0,0
13.02,0.458,4,1,0,12.9,0,grocery,1509,0,0
45.39,1.403,14,0,0,14.2,0,grocery,350,0,0
54.13,1.37,15,0,0,7.9,0,gambling,1156,0,0
77.12,4.335,12,0,1,28.9,9,gas,2915,0,1
17.37,0.788,22,0,1,53.0,0,grocery,1136,0,0
11.39,1.011,16,0,0,1.6,0,electronics,2474,0,0
80.93,2.235,0,1,0,15.5,0,travel,3074,0,0
12.91,0.185,11,0,0,19.5,0,dining,3043,0,0
57.07,2.301,6,0,1,15.9,1,travel,3451,0,0
33.4,0.757,9,0,1,54.6,0,grocery,3332,0,0
15.28,0.469,5,1,1,50.0,0,online_retail,46,0,0
17.54,0.806,1,1,0,12.9,0,travel,2411,1,0
33.75,0.806,1,1,1,107.2,6,gambling,2771,0,0
27.29,0.811,18,0,0,9.0,0,travel,3359,0,0
27.42,0.822,12,0,0,3.6,5,grocery,996,0,0
65.91,1.457,14,0,1,46.3,0,grocery,1417,0,0
12.33,0.525,15,0,1,70.1,0,travel,530,0,0
7.06,0.28,18,0,1,66.6,0,grocery,903,0,0
98.56,4.636,2,1,0,1.1,1,cash_advance,2497,0,1
134.37,4.395,8,0,1,87.7,0,grocery,2064,0,0
47.54,1.328,19,0,0,39.3,0,gas,2370,0,0
37.12,0.615,14,0,0,3.8,0,electronics,2895,0,0
32.5,0.491,20,0,0,41.3,0,grocery,2102,0,0
77.82,2.677,17,0,0,23.6,2,grocery,651,0,0
106.98,1.859,10,0,0,12.2,4,online_retail,709,0,0
275.41,5.038,21,0,1,22.3,2,gambling,942,0,0
23.19,0.346,18,0,0,6.4,1,cash_advance,1662,0,0
7.92,0.27,19,0,1,46.9,0,grocery,1446,0,0
26.46,1.302,15,0,1,103.4,0,dining,3325,0,0
32.16,0.472,9,0,0,8.3,0,dining,607,1,0
315.13,20.384,20,0,0,7.1,0,electronics,3395,0,1
23.6,1.501,17,0,1,108.3,1,cash_advance,2108,0,0
97.16,2.997,12,0,0,4.0,1,gas,2665,0,0
14.58,0.668,20,0,0,18.3,2,dining,872,3,0
15.21,0.686,9,0,0,14.4,1,gas,2087,0,0
69.29,3.618,21,0,1,14.3,1,gas,1596,0,0
26.11,0.691,12,0,1,57.7,6,cash_advance,2261,0,0
20.33,0.963,7,0,0,5.6,0,electronics,508,0,0
17.55,0.575,1,1,1,12.6,1,online_retail,1072,0,0
73.7,2.114,17,0,1,10.4,0,online_retail,2718,0,0
20.9,1.183,17,0,0,2.3,1,cash_advance,456,0,0
117.43,3.193,3,1,0,1.0,0,online_retail,3217,0,0
117.76,2.208,9,0,1,76.8,1,gambling,1389,0,0
8.68,0.429,5,1,0,26.2,2,online_retail,2027,0,0
64.09,1.227,5,1,1,21.1,0,cash_advance,1223,0,0
75.4,1.62,6,0,1,61.2,1,electronics,1757,0,0
82.32,3.075,20,0,0,1.3,0,dining,2365,0,0
50.73,2.566,16,0,1,70.3,1,gambling,1341,0,0
35.64,1.688,20,0,0,9.6,0,electronics,3594,0,0
46.74,1.454,1,1,0,0.1,0,online_retail,459,0,0
15.54,0.781,19,0,0,6.7,0,electronics,3481,0,0
15.56,0.578,20,0,1,60.1,1,dining,601,0,0
8.85,0.271,13,0,0,4.1,1,online_retail,2006,0,0
14.42,0.132,16,0,0,0.1,0,grocery,181,0,0
112.68,2.139,8,0,0,0.8,0,grocery,818,1,0
57.29,1.963,3,1,1,30.9,1,electronics,662,0,0
21.77,0.722,18,0,0,17.7,0,dining,838,0,0
27.8,0.878,8,0,0,0.7,1,dining,2749,1,0
14.27,0.214,15,0,0,17.5,0,dining,1030,0,0
17.24,0.661,9,0,0,8.8,1,gambling,301,0,0
240.42,5.872,20,0,0,10.5,1,gambling,484,0,0
152.73,5.034,19,0,0,13.5,0,electronics,1509,0,0
101.6,2.511,2,1,0,8.1,1,grocery,232,0,0
37.86,1.735,4,1,0,13.6,0,online_retail,3015,0,0
66.82,1.224,23,1,0,18.8,1,cash_advance,79,0,0
75.54,1.289,20,0,1,50.9,2,online_retail,364,0,0
71.09,3.068,17,0,1,46.2,0,online_retail,650,0,0
7.0,0.195,5,1,1,76.1,0,grocery,938,0,0
29.62,0.614,22,0,1,104.6,0,travel,1753,1,0
22.36,0.373,1,1,1,59.8,2,grocery,2791,0,0
25.58,0.748,11,0,1,32.9,1,grocery,3439,0,0
37.59,1.805,6,0,0,46.7,0,gas,1919,0,0
15.06,0.753,22,0,1,58.0,0,grocery,2713,0,0
75.34,1.962,7,0,0,17.7,0,gambling,695,0,0
77.21,2.572,18,0,0,4.2,1,online_retail,2146,0,0
23.8,1.165,8,0,1,58.9,0,gas,682,0,0
22.83,0.695,15,0,1,67.1,0,online_retail,1518,0,0
44.29,0.846,4,1,1,34.4,0,gambling,3320,0,0
31.75,1.391,17,0,0,21.5,1,electronics,740,0,0
42.71,1.636,4,1,1,63.3,1,gas,2140,0,0
39.27,2.077,16,0,0,31.6,0,travel,1358,0,0
34.87,2.186,21,0,1,43.9,1,cash_advance,1653,0,0
33.55,1.953,16,0,0,11.8,1,online_retail,74,0,0
58.44,2.459,4,1,0,3.8,7,dining,3451,0,0
32.4,1.02,8,0,1,110.1,1,gas,1261,0,0
55.4,2.053,14,0,0,9.9,0,gas,1041,0,0
15.81,0.257,18,0,0,21.7,1,electronics,3317,0,0
149.46,4.555,10,0,1,52.7,0,grocery,2948,0,0
31.04,1.112,14,0,0,15.8,0,travel,977,1,0
62.27,2.917,0,1,1,24.2,0,travel,723,0,0
19.93,0.45,17,0,1,81.9,1,grocery,1870,0,0
112.74,3.323,3,1,1,57.6,0,grocery,2361,0,0
11.4,0.428,10,0,0,14.3,2,gas,2501,0,0
121.91,5.71,6,0,1,33.7,0,gas,2625,0,0
35.47,1.252,0,1,1,22.8,2,dining,2436,1,0
8.89,0.204,13,0,1,33.5,1,gas,224,0,0
118.58,4.048,20,0,0,7.5,3,gambling,2332,1,0
83.19,3.181,3,1,0,22.5,1,gas,3046,0,0
278.53,2.877,1,1,1,44.1,1,online_retail,1773,0,0
9.9,0.397,6,0,1,98.9,0,online_retail,2367,0,0
45.82,1.32,8,0,1,25.1,1,cash_advance,2215,0,0
360.52,7.81,3,1,0,16.4,2,travel,1289,0,1
40.11,1.567,12,0,0,6.0,0,grocery,2882,0,0
3.21,0.077,22,0,1,77.7,1,cash_advance,2549,0,0
9.2,0.215,2,1,1,62.1,0,travel,817,0,0
76.5,1.475,10,0,0,15.9,0,dining,392,0,0
110.49,2.865,12,0,1,23.7,2,travel,765,0,1
13.61,0.305,3,1,1,49.0,0,electronics,297,0,0
79.93,1.822,0,1,0,10.8,0,travel,1503,0,0
19.86,0.776,15,0,1,28.2,0,gas,3199,0,0
85.3,1.981,3,1,0,2.4,0,dining,1055,0,0
107.67,3.362,13,0,0,11.7,0,gas,2691,0,0
34.86,1.686,20,0,1,42.8,0,dining,2879,0,0
32.21,1.043,19,0,0,14.0,1,travel,1323,0,0
19.98,0.694,12,0,0,27.5,1,grocery,781,0,0
16.43,0.698,6,0,0,6.3,8,cash_advance,648,0,0
130.04,3.104,23,1,1,2.9,1,gas,2590,0,0
39.97,2.247,10,0,1,131.4,4,grocery,54,0,0
11.27,0.272,17,0,1,55.0,1,travel,1840,0,0
72.24,1.956,18,0,1,15.6,0,gambling,1357,0,0
10.46,0.219,6,0,1,44.4,1,gas,1098,1,0
290.58,7.916,6,0,1,16.7,0,electronics,315,0,0
51.48,2.012,1,1,1,39.3,2,electronics,740,0,0
16.71,0.817,20,0,1,21.0,1,gambling,3064,0,0
18.63,0.8,9,0,0,5.8,0,gambling,1832,0,0
105.31,1.956,23,1,0,39.6,1,online_retail,1929,0,0
20.18,0.71,8,0,1,135.7,2,cash_advance,1355,0,0
79.46,3.406,19,0,0,2.7,0,gambling,2219,1,0
24.35,0.458,14,0,0,10.1,0,cash_advance,1180,1,0
22.37,1.163,11,0,1,85.8,0,gas,2572,0,0
215.77,8.136,7,0,0,23.8,0,grocery,2931,0,0
54.58,1.418,22,0,1,58.9,0,cash_advance,1294,0,0
7.59,0.118,23,1,0,23.0,1,dining,123,0,0
12.29,0.297,20,0,0,6.0,0,online_retail,3240,0,0
50.13,3.469,22,0,0,3.5,0,grocery,1674,0,0
10.73,0.676,20,0,1,21.3,0,online_retail,368,1,0
25.63,0.522,5,1,0,2.2,0,online_retail,3223,0,0
6.74,0.225,9,0,1,89.2,0,gas,2149,0,0
85.15,1.474,13,0,1,124.7,1,travel,702,0,0
78.75,1.714,17,0,1,73.7,0,grocery,725,0,0
13.14,0.565,22,0,0,1.9,2,dining,2830,0,0
135.68,3.794,7,0,0,0.4,0,electronics,451,0,0
12.6,0.248,13,0,0,32.1,0,online_retail,1966,0,0
30.53,1.22,5,1,1,42.3,1,gambling,2273,0,0
76.46,1.955,6,0,1,72.4,0,gambling,119,0,0
127.5,2.899,4,1,1,26.3,0,travel,3216,0,1
3.53,0.087,12,0,1,54.9,0,grocery,162,0,0
11.86,0.524,12,0,1,47.2,1,online_retail,1278,0,0
56.8,0.923,8,0,0,36.6,1,grocery,828,0,0
10.13,0.14,15,0,1,62.7,0,grocery,1890,0,0
234.26,6.85,14,0,1,76.9,2,gas,511,0,1
69.93,1.622,12,0,1,90.3,0,electronics,328,0,1
5.95,0.279,19,0,0,24.5,0,online_retail,1074,0,0
35.83,0.954,11,0,1,45.0,1,cash_advance,1889,0,0
36.56,1.425,11,0,1,9.0,9,dining,156,0,0
8.77,0.272,16,0,1,50.3,1,dining,2620,1,0
15.77,0.33,17,0,1,31.6,0,gambling,1547,0,0
120.26,1.897,1,1,1,33.3,1,grocery,2086,0,0
39.06,0.796,19,0,0,2.7,1,online_retail,2585,0,0
21.31,0.518,8,0,0,1.5,1,cash_advance,2311,0,0
28.92,0.605,3,1,1,36.8,0,online_retail,1884,0,0
42.41,1.693,11,0,0,3.9,2,travel,2939,0,0
103.0,2.798,0,1,1,23.2,0,online_retail,1989,0,0
8.17,0.193,6,0,0,33.6,0,dining,2151,0,0
16.96,0.457,5,1,1,10.3,0,dining,391,0,0
26.35,1.308,23,1,1,152.4,1,gambling,1067,0,0
85.12,2.614,9,0,0,5.5,0,gas,1110,0,0
8.79,0.142,1,1,1,19.5,1,grocery,1220,0,0
66.73,1.862,4,1,1,53.7,0,online_retail,1727,0,0
79.45,1.825,16,0,0,7.4,1,online_retail,2941,0,0
9.53,0.241,17,0,1,18.8,0,dining,3595,0,0
15.62,0.177,15,0,1,69.7,0,online_retail,1714,1,0
28.05,0.264,18,0,1,29.4,1,online_retail,1754,0,0
17.04,0.371,21,0,0,21.4,1,dining,185,0,0
8.79,0.303,21,0,1,72.7,2,dining,2731,0,0
33.81,1.323,14,0,0,3.0,1,travel,2204,1,0
34.64,1.194,9,0,0,38.5,1,dining,1977,0,0
15.97,0.457,19,0,1,139.2,1,dining,1224,0,0
57.52,0.949,19,0,0,20.5,2,online_retail,1312,1,0
44.55,2.328,1,1,1,40.5,0,gas,2900,0,0
10.75,0.165,14,0,0,20.0,0,cash_advance,1382,0,0
35.75,1.637,8,0,1,110.6,0,cash_advance,819,0,0
129.49,3.069,5,1,1,11.1,0,online_retail,636,0,0
51.5,1.224,21,0,0,31.0,0,gas,3000,0,0
89.0,3.757,17,0,0,13.8,1,gambling,1277,0,0
145.58,5.743,13,0,0,1.8,1,cash_advance,1834,0,1
35.77,1.574,14,0,1,105.2,2,cash_advance,141,0,0
21.75,0.351,20,0,0,4.2,1,gambling,3121,0,0
94.86,6.718,9,0,1,82.8,0,dining,2005,0,0
202.41,6.353,14,0,1,16.5,0,grocery,361,0,1
10.53,0.269,15,0,0,21.2,1,gas,189,0,0
38.76,1.197,3,1,1,4.5,1,online_retail,2634,0,0
57.93,2.204,9,0,0,14.7,1,gas,1662,0,0
64.44,1.467,7,0,1,101.2,0,gas,920,1,0
18.85,0.589,1,1,1,78.1,0,gambling,782,0,0
44.0,1.059,14,0,0,19.0,5,electronics,343,0,0
20.77,1.496,17,0,1,14.7,0,gas,1853,0,0
141.87,4.596,1,1,1,9.8,1,grocery,2581,1,0
